protein_id	old_locus_tag	locus_tag
WP_087493840.1	AEP_00398	AEP_RS02005
AEP_00399	 	 
WP_087493841.1	AEP_00399	AEP_RS02010
AEP_00400	 	 
WP_087493842.1	AEP_00400	AEP_RS02015
AEP_00401	 	 
WP_087493843.1	AEP_00401	AEP_RS02020
AEP_00402	 	 
WP_087493844.1	AEP_00402	AEP_RS02025
AEP_00403	 	 
WP_087493845.1	AEP_00403	AEP_RS02030
AEP_00404	 	 
WP_087493846.1	AEP_00404	AEP_RS02035
AEP_00405	 	 
WP_087493847.1	AEP_00405	AEP_RS02040
AEP_00406	 	 
WP_087493848.1	AEP_00406	AEP_RS02045
AEP_00407	 	 
WP_157673010.1	AEP_00407	AEP_RS02050
AEP_00408	 	 
WP_087493850.1	AEP_00408	AEP_RS02055
AEP_00409	 	 
WP_087493851.1	AEP_00409	AEP_RS02060
AEP_00410	 	 
WP_087493852.1	AEP_00410	AEP_RS02065
AEP_00411	 	 
WP_087493853.1	AEP_00411	AEP_RS02070
AEP_00412	 	 
WP_087493854.1	AEP_00412	AEP_RS02075
AEP_00413	 	 
WP_087493855.1	AEP_00413	AEP_RS02080
AEP_00414	 	 
WP_087493856.1	AEP_00414	AEP_RS21200
AEP_00415	 	 
WP_087493857.1	AEP_00415	AEP_RS02090
AEP_00416	 	 
WP_232459907.1	AEP_00416	AEP_RS02095
AEP_00417	 	 
WP_087493858.1	AEP_00417	AEP_RS02100
AEP_00418	 	 
WP_087493859.1	AEP_00418	AEP_RS02105
AEP_00419	 	 
WP_198301884.1	AEP_00419	AEP_RS20575
AEP_00420	 	 
WP_157673012.1	AEP_00420	AEP_RS02120
AEP_00421	 	 
WP_087493863.1	AEP_00421	AEP_RS02125
AEP_00422	 	 
WP_087493864.1	AEP_00422	AEP_RS02130
AEP_00423	 	 
WP_087493865.1	AEP_00423	AEP_RS02135
AEP_00424	 	 
WP_087493866.1	AEP_00424	AEP_RS02140
AEP_00425	 	 
WP_087493867.1	AEP_00425	AEP_RS02145
AEP_00426	 	 
WP_087493868.1	AEP_00426	AEP_RS02150
AEP_00427	 	 
WP_087493869.1	AEP_00427	AEP_RS02155
AEP_00428	 	 
WP_087493870.1	AEP_00428	AEP_RS02160
AEP_00430	 	 
WP_087493872.1	AEP_00430	AEP_RS02170
AEP_00431	 	 
WP_087493873.1	AEP_00431	AEP_RS02175
AEP_00432	 	 
WP_087493874.1	AEP_00432	AEP_RS02180
AEP_00433	 	 
WP_087493875.1	AEP_00433	AEP_RS02185
AEP_00434	 	 
WP_087493876.1	AEP_00434	AEP_RS02190
AEP_00435	 	 
WP_087493877.1	AEP_00435	AEP_RS02195
AEP_00436	 	 
WP_087493878.1	AEP_00436	AEP_RS02200
AEP_00437	 	 
WP_087493879.1	AEP_00437	AEP_RS02205
AEP_00438	 	 
WP_198301885.1	AEP_00438	AEP_RS20820
AEP_00439	 	 
WP_087493880.1	AEP_00439	AEP_RS02215
AEP_00440	 	 
WP_087493881.1	AEP_00440	AEP_RS02220
AEP_00441	 	 
WP_087493882.1	AEP_00441	AEP_RS02225
AEP_00442	 	 
WP_087493883.1	AEP_00442	AEP_RS02230
AEP_00443	 	 
WP_087493884.1	AEP_00443	AEP_RS02235
AEP_00444	 	 
WP_087493885.1	AEP_00444	AEP_RS02240
AEP_00445	 	 
WP_232459908.1	AEP_00445	AEP_RS02245
AEP_00446	 	 
WP_087493886.1	AEP_00446	AEP_RS02250
AEP_00447	 	 
WP_087493887.1	AEP_00447	AEP_RS02255
AEP_00448	 	 
WP_198301886.1	AEP_00448	AEP_RS02260
AEP_00449	 	 
WP_087493888.1	AEP_00449	AEP_RS02265
AEP_00450	 	 
WP_087493889.1	AEP_00450	AEP_RS02270
AEP_00451	 	 
WP_087493890.1	AEP_00451	AEP_RS02275
AEP_00452	 	 
WP_087493891.1	AEP_00452	AEP_RS02280
AEP_00453	 	 
WP_087493892.1	AEP_00453	AEP_RS02285
AEP_00454	 	 
WP_087493893.1	AEP_00454	AEP_RS02290
AEP_00455	 	 
WP_087493894.1	AEP_00455	AEP_RS02295
AEP_00456	 	 
WP_087493895.1	AEP_00456	AEP_RS02300
WP_087493896.1	 	 
AEP_00457	 	 
WP_087493897.1	AEP_00457	AEP_RS02310
AEP_00458	 	 
WP_087493898.1	AEP_00458	AEP_RS02315
AEP_00459	 	 
WP_087493899.1	AEP_00459	AEP_RS02320
AEP_00460	 	 
WP_087493900.1	AEP_00460	AEP_RS02325
AEP_00461	 	 
WP_087493901.1	AEP_00461	AEP_RS02330
AEP_00462	 	 
AEP_00464	 	 
WP_087493902.1	AEP_00464	AEP_RS02340
AEP_00465	 	 
WP_087493903.1	AEP_00465	AEP_RS02345
AEP_00466	 	 
WP_087493904.1	AEP_00466	AEP_RS02350
AEP_00467	 	 
WP_087493905.1	AEP_00467	AEP_RS02355
AEP_00468	 	 
WP_087493906.1	AEP_00468	AEP_RS02360
AEP_00469	 	 
WP_157673013.1	AEP_00469	AEP_RS02365
AEP_00470	 	 
WP_087493908.1	AEP_00470	AEP_RS02370
AEP_00471	 	 
WP_232459909.1	AEP_00471	AEP_RS02375
AEP_00472	 	 
WP_087493909.1	AEP_00472	AEP_RS02380
AEP_00473	 	 
WP_087493910.1	AEP_00473	AEP_RS02385
AEP_00474	 	 
WP_087493911.1	AEP_00474	AEP_RS02390
AEP_00475	 	 
WP_087493912.1	AEP_00475	AEP_RS02395
AEP_00476	 	 
WP_198301887.1	AEP_00476	AEP_RS02400
AEP_00477	 	 
WP_087493914.1	AEP_00477	AEP_RS02405
AEP_00478	 	 
WP_087493915.1	AEP_00478	AEP_RS02410
AEP_00479	 	 
WP_087493916.1	AEP_00479	AEP_RS02415
AEP_00480	 	 
WP_087493917.1	AEP_00480	AEP_RS02420
AEP_00481	 	 
WP_087493918.1	AEP_00481	AEP_RS02425
AEP_00482	 	 
WP_087493919.1	AEP_00482	AEP_RS02430
AEP_00483	 	 
WP_087493920.1	AEP_00483	AEP_RS02435
AEP_00484	 	 
WP_232459910.1	AEP_00484	AEP_RS02440
AEP_00485	 	 
WP_087493921.1	AEP_00485	AEP_RS02445
AEP_00486	 	 
WP_087493922.1	AEP_00486	AEP_RS02450
AEP_00487	 	 
WP_087493923.1	AEP_00487	AEP_RS02455
AEP_00488	 	 
AEP_00489	 	 
AEP_00490	 	 
WP_087497147.1	AEP_00490	AEP_RS02470
AEP_00491	 	 
WP_087493924.1	AEP_00491	AEP_RS02475
AEP_00492	 	 
WP_087493925.1	AEP_00492	AEP_RS02480
AEP_00493	 	 
WP_087493926.1	AEP_00493	AEP_RS02485
AEP_00494	 	 
WP_087493927.1	AEP_00494	AEP_RS02490
AEP_00495	 	 
WP_087493928.1	AEP_00495	AEP_RS02495
AEP_00496	 	 
WP_087493929.1	AEP_00496	AEP_RS02500
AEP_00497	 	 
WP_087493930.1	AEP_00497	AEP_RS02505
AEP_00498	 	 
WP_087493931.1	AEP_00498	AEP_RS02510
AEP_00499	 	 
WP_087493932.1	AEP_00499	AEP_RS02515
AEP_00500	 	 
WP_087493933.1	AEP_00500	AEP_RS02520
AEP_00501	 	 
WP_087493934.1	AEP_00501	AEP_RS02525
AEP_00502	 	 
WP_087493935.1	AEP_00502	AEP_RS02530
AEP_00503	 	 
WP_087493936.1	AEP_00503	AEP_RS02535
AEP_00504	 	 
WP_087493937.1	AEP_00504	AEP_RS02540
AEP_00505	 	 
WP_198301888.1	AEP_00505	AEP_RS02545
AEP_00506	 	 
WP_157673014.1	AEP_00506	AEP_RS02550
AEP_00507	 	 
WP_087493939.1	AEP_00507	AEP_RS02555
AEP_00508	 	 
WP_087493940.1	AEP_00508	AEP_RS02560
AEP_00509	 	 
WP_087493941.1	AEP_00509	AEP_RS02565
AEP_00510	 	 
WP_087493942.1	AEP_00510	AEP_RS02570
AEP_00511	 	 
WP_087493943.1	AEP_00511	AEP_RS02575
AEP_00512	 	 
WP_087493944.1	AEP_00512	AEP_RS02580
AEP_00513	 	 
WP_087493945.1	AEP_00513	AEP_RS02585
AEP_00514	 	 
WP_157673015.1	AEP_00514	AEP_RS02590
AEP_00515	 	 
WP_087493947.1	AEP_00515	AEP_RS02595
AEP_00516	 	 
WP_257789657.1	AEP_00516	AEP_RS02600
AEP_00517	 	 
WP_087493949.1	AEP_00517	AEP_RS02605
AEP_00518	 	 
WP_087493950.1	AEP_00518	AEP_RS02610
AEP_00519	 	 
WP_087493951.1	AEP_00519	AEP_RS02615
AEP_00520	 	 
WP_087493952.1	AEP_00520	AEP_RS02620
AEP_00521	 	 
WP_087493953.1	AEP_00521	AEP_RS02625
AEP_00522	 	 
WP_157673017.1	AEP_00522	AEP_RS02630
AEP_00523	 	 
WP_087493955.1	AEP_00523	AEP_RS02635
AEP_00524	 	 
WP_087493956.1	AEP_00524	AEP_RS02640
AEP_00525	 	 
WP_087493957.1	AEP_00525	AEP_RS02645
AEP_00526	 	 
WP_087493958.1	AEP_00526	AEP_RS02650
AEP_00527	 	 
WP_087493959.1	AEP_00527	AEP_RS02655
AEP_00528	 	 
WP_087493960.1	AEP_00528	AEP_RS02660
AEP_00529	 	 
WP_087493961.1	AEP_00529	AEP_RS02665
AEP_00530	 	 
WP_087493962.1	AEP_00530	AEP_RS02670
AEP_00531	 	 
WP_157673018.1	AEP_00531	AEP_RS02675
AEP_00532	 	 
WP_087493964.1	AEP_00532	AEP_RS02680
AEP_00533	 	 
WP_087493965.1	AEP_00533	AEP_RS02685
AEP_00534	 	 
WP_087493966.1	AEP_00534	AEP_RS02690
AEP_00535	 	 
WP_087493967.1	AEP_00535	AEP_RS02695
WP_087493968.1	 	 
AEP_00536	 	 
WP_087493969.1	AEP_00536	AEP_RS02705
AEP_00537	 	 
WP_087493970.1	AEP_00537	AEP_RS02710
AEP_00538	 	 
WP_157673020.1	AEP_00538	AEP_RS02715
AEP_00539	 	 
WP_087493972.1	AEP_00539	AEP_RS02720
AEP_00540	 	 
WP_157673021.1	AEP_00540	AEP_RS02725
AEP_00541	 	 
WP_087493974.1	AEP_00541	AEP_RS02730
AEP_00542	 	 
WP_087493975.1	AEP_00542	AEP_RS02735
AEP_00543	 	 
WP_087493976.1	AEP_00543	AEP_RS02740
AEP_00544	 	 
WP_087493977.1	AEP_00544	AEP_RS02745
AEP_00545	 	 
WP_087493978.1	AEP_00545	AEP_RS02750
AEP_00546	 	 
WP_087493979.1	AEP_00546	AEP_RS02755
AEP_00547	 	 
WP_087493980.1	AEP_00547	AEP_RS02760
AEP_00548	 	 
WP_087493981.1	AEP_00548	AEP_RS02765
AEP_00549	 	 
WP_087493982.1	AEP_00549	AEP_RS02770
AEP_00550	 	 
WP_087493983.1	AEP_00550	AEP_RS02775
AEP_00551	 	 
WP_087493984.1	AEP_00551	AEP_RS02780
AEP_00552	 	 
WP_157673022.1	AEP_00552	AEP_RS02785
AEP_00555	 	 
WP_087493986.1	AEP_00555	AEP_RS02790
AEP_00556	 	 
WP_087493987.1	AEP_00556	AEP_RS02795
AEP_00557	 	 
WP_087493988.1	AEP_00557	AEP_RS02800
AEP_00558	 	 
WP_087497149.1	AEP_00558	AEP_RS02805
AEP_00559	 	 
WP_087493989.1	AEP_00559	AEP_RS02810
AEP_00560	 	 
WP_087493990.1	AEP_00560	AEP_RS02815
AEP_00561	 	 
WP_087493991.1	AEP_00561	AEP_RS02820
AEP_00562	 	 
WP_087493992.1	AEP_00562	AEP_RS02825
AEP_00563	 	 
WP_157673023.1	AEP_00563	AEP_RS02830
AEP_00564	 	 
WP_087493994.1	AEP_00564	AEP_RS02835
AEP_00565	 	 
WP_087493995.1	AEP_00565	AEP_RS02840
AEP_00566	 	 
WP_087493996.1	AEP_00566	AEP_RS02845
AEP_00567	 	 
WP_087493997.1	AEP_00567	AEP_RS02850
AEP_00568	 	 
WP_087493998.1	AEP_00568	AEP_RS02855
AEP_00569	 	 
WP_198301889.1	AEP_00569	AEP_RS02860
AEP_00570	 	 
WP_087497150.1	AEP_00570	AEP_RS02865
AEP_00571	 	 
WP_087494000.1	AEP_00571	AEP_RS02870
AEP_00572	 	 
WP_087494001.1	AEP_00572	AEP_RS02875
AEP_00573	 	 
WP_157673024.1	AEP_00573	AEP_RS02880
AEP_00574	 	 
WP_087494003.1	AEP_00574	AEP_RS02885
AEP_00575	 	 
WP_087494004.1	AEP_00575	AEP_RS02890
AEP_00576	 	 
WP_087494005.1	AEP_00576	AEP_RS02895
AEP_00577	 	 
WP_087494006.1	AEP_00577	AEP_RS02900
AEP_00578	 	 
WP_087494007.1	AEP_00578	AEP_RS02905
AEP_00579	 	 
WP_087494008.1	AEP_00579	AEP_RS02910
AEP_00580	 	 
WP_087494009.1	AEP_00580	AEP_RS02915
AEP_00581	 	 
WP_087494010.1	AEP_00581	AEP_RS02920
AEP_00583	 	 
WP_087494012.1	AEP_00583	AEP_RS02930
AEP_00584	 	 
WP_087494013.1	AEP_00584	AEP_RS02935
AEP_00585	 	 
WP_087494014.1	AEP_00585	AEP_RS02940
AEP_00586	 	 
WP_232459985.1	AEP_00586	AEP_RS02945
AEP_00587	 	 
WP_087494015.1	AEP_00587	AEP_RS02950
AEP_00588	 	 
WP_232459911.1	AEP_00588	AEP_RS02955
AEP_00589	 	 
WP_087497152.1	AEP_00589	AEP_RS02960
AEP_00590	 	 
WP_087494017.1	AEP_00590	AEP_RS02965
AEP_00591	 	 
WP_087494018.1	AEP_00591	AEP_RS02970
AEP_00592	 	 
WP_087494019.1	AEP_00592	AEP_RS02975
AEP_00593	 	 
WP_087494020.1	AEP_00593	AEP_RS02980
AEP_00594	 	 
WP_087494021.1	AEP_00594	AEP_RS02985
AEP_00595	 	 
WP_087494022.1	AEP_00595	AEP_RS02990
AEP_00596	 	 
WP_087494023.1	AEP_00596	AEP_RS02995
AEP_00597	 	 
WP_087494024.1	AEP_00597	AEP_RS03000
AEP_00598	 	 
WP_087494025.1	AEP_00598	AEP_RS03005
AEP_00599	 	 
WP_198301890.1	AEP_00599	AEP_RS03010
AEP_00600	 	 
WP_087494026.1	AEP_00600	AEP_RS03015
AEP_00601	 	 
WP_087497154.1	AEP_00601	AEP_RS03020
AEP_00602	 	 
WP_232459912.1	AEP_00602	AEP_RS03025
AEP_00603	 	 
WP_087494027.1	AEP_00603	AEP_RS03030
AEP_00604	 	 
WP_087494028.1	AEP_00604	AEP_RS03035
AEP_00605	 	 
WP_087494029.1	AEP_00605	AEP_RS03040
AEP_00606	 	 
WP_232459913.1	AEP_00606	AEP_RS03045
AEP_00607	 	 
WP_087497157.1	AEP_00607	AEP_RS03050
AEP_00608	 	 
WP_198301891.1	AEP_00608	AEP_RS03055
AEP_00609	 	 
WP_087494031.1	AEP_00609	AEP_RS03060
AEP_00610	 	 
WP_087494032.1	AEP_00610	AEP_RS03065
AEP_00611	 	 
WP_087494033.1	AEP_00611	AEP_RS03070
AEP_00612	 	 
WP_087497158.1	AEP_00612	AEP_RS03075
AEP_00613	 	 
WP_087494034.1	AEP_00613	AEP_RS03080
AEP_00614	 	 
WP_087497159.1	AEP_00614	AEP_RS03085
AEP_00615	 	 
WP_087494035.1	AEP_00615	AEP_RS03090
AEP_00616	 	 
WP_087494036.1	AEP_00616	AEP_RS03095
AEP_00617	 	 
WP_087494037.1	AEP_00617	AEP_RS03100
AEP_00618	 	 
WP_087494038.1	AEP_00618	AEP_RS03105
AEP_00619	 	 
WP_087494039.1	AEP_00619	AEP_RS03110
AEP_00620	 	 
WP_087494040.1	AEP_00620	AEP_RS03115
AEP_00621	 	 
WP_087494041.1	AEP_00621	AEP_RS03120
AEP_00622	 	 
WP_087494042.1	AEP_00622	AEP_RS03125
AEP_00623	 	 
WP_087494043.1	AEP_00623	AEP_RS03130
AEP_00624	 	 
WP_087494044.1	AEP_00624	AEP_RS03135
AEP_00625	 	 
WP_087494045.1	AEP_00625	AEP_RS03140
AEP_00626	 	 
WP_087494046.1	AEP_00626	AEP_RS03145
AEP_00627	 	 
WP_087494047.1	AEP_00627	AEP_RS03150
AEP_00628	 	 
WP_087494048.1	AEP_00628	AEP_RS03155
AEP_00629	 	 
WP_087494049.1	AEP_00629	AEP_RS03160
AEP_00630	 	 
WP_087494050.1	AEP_00630	AEP_RS03165
AEP_00631	 	 
WP_087494051.1	AEP_00631	AEP_RS03170
AEP_00632	 	 
WP_232459914.1	AEP_00632	AEP_RS03175
AEP_00633	 	 
WP_087494052.1	AEP_00633	AEP_RS03180
AEP_00634	 	 
WP_087497161.1	AEP_00634	AEP_RS03185
AEP_00635	 	 
WP_087494053.1	AEP_00635	AEP_RS03190
AEP_00636	 	 
WP_087494054.1	AEP_00636	AEP_RS03195
AEP_00637	 	 
WP_087494055.1	AEP_00637	AEP_RS03200
AEP_00638	 	 
WP_087494056.1	AEP_00638	AEP_RS03205
AEP_00639	 	 
WP_087494057.1	AEP_00639	AEP_RS03210
AEP_00640	 	 
WP_087494058.1	AEP_00640	AEP_RS03215
AEP_00641	 	 
WP_087494059.1	AEP_00641	AEP_RS03220
AEP_00642	 	 
WP_087494060.1	AEP_00642	AEP_RS03225
AEP_00643	 	 
WP_087494061.1	AEP_00643	AEP_RS03230
AEP_00644	 	 
WP_087494062.1	AEP_00644	AEP_RS03235
AEP_00645	 	 
WP_087494063.1	AEP_00645	AEP_RS03240
AEP_00646	 	 
WP_087494064.1	AEP_00646	AEP_RS03245
AEP_00647	 	 
WP_157673025.1	AEP_00647	AEP_RS03250
AEP_00648	 	 
WP_087494066.1	AEP_00648	AEP_RS03255
AEP_00649	 	 
WP_087494067.1	AEP_00649	AEP_RS03260
AEP_00650	 	 
WP_087494068.1	AEP_00650	AEP_RS03265
AEP_00651	 	 
WP_087494069.1	AEP_00651	AEP_RS03270
AEP_00652	 	 
WP_087494070.1	AEP_00652	AEP_RS03275
AEP_00653	 	 
WP_087494071.1	AEP_00653	AEP_RS03280
AEP_00654	 	 
WP_157673027.1	AEP_00654	AEP_RS03285
AEP_00655	 	 
WP_087494073.1	AEP_00655	AEP_RS03290
AEP_00656	 	 
WP_087494074.1	AEP_00656	AEP_RS03295
AEP_00657	 	 
WP_087494075.1	AEP_00657	AEP_RS20825
AEP_00658	 	 
WP_232459986.1	AEP_00658	AEP_RS03305
AEP_00659	 	 
WP_087494077.1	AEP_00659	AEP_RS03310
AEP_00660	 	 
WP_198301892.1	AEP_00660	AEP_RS03315
AEP_00661	 	 
WP_087494078.1	AEP_00661	AEP_RS03320
AEP_00662	 	 
WP_087497162.1	AEP_00662	AEP_RS03330
AEP_00663	 	 
WP_087494080.1	AEP_00663	AEP_RS03335
AEP_00664	 	 
WP_087494081.1	AEP_00664	AEP_RS03340
AEP_00665	 	 
WP_232459915.1	AEP_00665	AEP_RS03345
AEP_00666	 	 
WP_198301893.1	AEP_00666	AEP_RS03350
AEP_00667	 	 
WP_087494084.1	AEP_00667	AEP_RS03355
AEP_00668	 	 
WP_157673031.1	AEP_00668	AEP_RS20590
AEP_00669	 	 
WP_087494087.1	AEP_00669	AEP_RS03370
AEP_00670	 	 
WP_087494088.1	AEP_00670	AEP_RS03375
AEP_00671	 	 
WP_087494089.1	AEP_00671	AEP_RS03380
AEP_00672	 	 
WP_087494090.1	AEP_00672	AEP_RS03385
AEP_00673	 	 
WP_157673032.1	AEP_00673	AEP_RS03390
AEP_00674	 	 
WP_157673033.1	AEP_00674	AEP_RS20595
AEP_00675	 	 
WP_087494092.1	AEP_00675	AEP_RS03410
AEP_00676	 	 
WP_087494093.1	AEP_00676	AEP_RS03415
AEP_00677	 	 
WP_087494094.1	AEP_00677	AEP_RS03420
AEP_00678	 	 
WP_087494095.1	AEP_00678	AEP_RS03425
AEP_00679	 	 
WP_087494096.1	AEP_00679	AEP_RS03430
AEP_00680	 	 
WP_087494097.1	AEP_00680	AEP_RS03435
AEP_00681	 	 
WP_087494098.1	AEP_00681	AEP_RS03440
WP_087494099.1	 	 
AEP_00683	 	 
WP_087494100.1	AEP_00683	AEP_RS03450
AEP_00684	 	 
WP_087494101.1	AEP_00684	AEP_RS03455
AEP_00685	 	 
WP_087494102.1	AEP_00685	AEP_RS03460
AEP_00686	 	 
WP_087494103.1	AEP_00686	AEP_RS03465
AEP_00687	 	 
WP_087494104.1	AEP_00687	AEP_RS03470
AEP_00688	 	 
WP_087494105.1	AEP_00688	AEP_RS03475
AEP_00689	 	 
WP_157673034.1	AEP_00689	AEP_RS03480
AEP_00690	 	 
WP_087494107.1	AEP_00690	AEP_RS03485
AEP_00691	 	 
WP_087494108.1	AEP_00691	AEP_RS03490
AEP_00692	 	 
WP_232459917.1	AEP_00692	AEP_RS03495
AEP_00693	 	 
WP_198301894.1	AEP_00693	AEP_RS20830
AEP_00694	 	 
WP_157673035.1	AEP_00694	AEP_RS03505
AEP_00696	 	 
WP_157673036.1	AEP_00696	AEP_RS03515
AEP_00697	 	 
WP_087494113.1	AEP_00697	AEP_RS03520
AEP_00698	 	 
WP_087494114.1	AEP_00698	AEP_RS03525
AEP_00699	 	 
WP_087497164.1	AEP_00699	AEP_RS03530
AEP_00700	 	 
AEP_00701	 	 
WP_087494116.1	AEP_00701	AEP_RS03545
AEP_00702	 	 
WP_087497165.1	AEP_00702	AEP_RS03550
AEP_00703	 	 
WP_087494117.1	AEP_00703	AEP_RS03555
AEP_00704	 	 
WP_087494118.1	AEP_00704	AEP_RS03560
AEP_00705	 	 
WP_087494119.1	AEP_00705	AEP_RS03565
AEP_00706	 	 
WP_087497166.1	AEP_00706	AEP_RS03570
AEP_00707	 	 
WP_087494120.1	AEP_00707	AEP_RS03575
AEP_00708	 	 
WP_087494121.1	AEP_00708	AEP_RS03580
AEP_00709	 	 
WP_087494122.1	AEP_00709	AEP_RS03585
AEP_00710	 	 
WP_087494123.1	AEP_00710	AEP_RS03590
AEP_00711	 	 
WP_087494124.1	AEP_00711	AEP_RS03595
AEP_00712	 	 
WP_087494125.1	AEP_00712	AEP_RS03600
AEP_00713	 	 
WP_087494126.1	AEP_00713	AEP_RS03605
AEP_00714	 	 
WP_087494127.1	AEP_00714	AEP_RS03610
AEP_00715	 	 
WP_087494128.1	AEP_00715	AEP_RS03615
AEP_00716	 	 
WP_087494129.1	AEP_00716	AEP_RS03620
AEP_00717	 	 
WP_087494130.1	AEP_00717	AEP_RS03625
AEP_00718	 	 
WP_087494131.1	AEP_00718	AEP_RS03630
AEP_00719	 	 
WP_087494132.1	AEP_00719	AEP_RS03635
AEP_00720	 	 
WP_087494133.1	AEP_00720	AEP_RS03640
AEP_00721	 	 
WP_087494134.1	AEP_00721	AEP_RS03645
AEP_00722	 	 
WP_087494135.1	AEP_00722	AEP_RS03650
AEP_00723	 	 
WP_087494136.1	AEP_00723	AEP_RS03655
AEP_00724	 	 
WP_087494137.1	AEP_00724	AEP_RS03660
AEP_00725	 	 
WP_087494138.1	AEP_00725	AEP_RS03665
AEP_00726	 	 
WP_087494139.1	AEP_00726	AEP_RS03670
AEP_00727	 	 
WP_087494140.1	AEP_00727	AEP_RS03675
AEP_00728	 	 
WP_087494141.1	AEP_00728	AEP_RS03680
AEP_00729	 	 
WP_157673037.1	AEP_00729	AEP_RS03685
AEP_00730	 	 
WP_087494143.1	AEP_00730	AEP_RS03690
AEP_00731	 	 
WP_198301942.1	AEP_00731	AEP_RS03695
AEP_00732	 	 
WP_198301895.1	AEP_00732	AEP_RS03700
AEP_00733	 	 
WP_087497168.1	AEP_00733	AEP_RS03705
AEP_00734	 	 
WP_087494145.1	AEP_00734	AEP_RS03710
AEP_00735	 	 
WP_087494146.1	AEP_00735	AEP_RS03715
AEP_00736	 	 
WP_087494147.1	AEP_00736	AEP_RS03720
AEP_00737	 	 
WP_087494148.1	AEP_00737	AEP_RS03725
AEP_00738	 	 
WP_087494149.1	AEP_00738	AEP_RS03730
AEP_00739	 	 
WP_087494150.1	AEP_00739	AEP_RS03735
AEP_00740	 	 
WP_087494151.1	AEP_00740	AEP_RS03740
AEP_00741	 	 
WP_157673038.1	AEP_00741	AEP_RS03745
AEP_00742	 	 
WP_087494153.1	AEP_00742	AEP_RS03750
AEP_00743	 	 
WP_087494154.1	AEP_00743	AEP_RS03755
AEP_00744	 	 
WP_087494155.1	AEP_00744	AEP_RS03760
AEP_00745	 	 
WP_157673039.1	AEP_00745	AEP_RS03765
AEP_00746	 	 
WP_087494157.1	AEP_00746	AEP_RS03770
AEP_00747	 	 
WP_087494158.1	AEP_00747	AEP_RS03775
AEP_00748	 	 
WP_087494159.1	AEP_00748	AEP_RS03780
AEP_00749	 	 
WP_087494160.1	AEP_00749	AEP_RS03785
AEP_00750	 	 
WP_087494161.1	AEP_00750	AEP_RS03790
AEP_00751	 	 
WP_087494162.1	AEP_00751	AEP_RS03795
AEP_00752	 	 
WP_157673040.1	AEP_00752	AEP_RS03800
AEP_00753	 	 
WP_087494164.1	AEP_00753	AEP_RS03805
AEP_00754	 	 
WP_087494165.1	AEP_00754	AEP_RS03810
AEP_00755	 	 
WP_087494166.1	AEP_00755	AEP_RS03815
AEP_00756	 	 
WP_198301896.1	AEP_00756	AEP_RS03820
AEP_00757	 	 
WP_087494168.1	AEP_00757	AEP_RS03825
AEP_00758	 	 
WP_087497169.1	AEP_00758	AEP_RS03830
AEP_00759	 	 
WP_087494169.1	AEP_00759	AEP_RS03835
AEP_00760	 	 
WP_087494170.1	AEP_00760	AEP_RS03840
AEP_00761	 	 
WP_087494171.1	AEP_00761	AEP_RS03845
AEP_00762	 	 
WP_087494172.1	AEP_00762	AEP_RS03850
AEP_00763	 	 
WP_087494173.1	AEP_00763	AEP_RS03855
AEP_00764	 	 
WP_087497170.1	AEP_00764	AEP_RS03860
AEP_00765	 	 
WP_087497171.1	AEP_00765	AEP_RS03865
AEP_00766	 	 
WP_087494174.1	AEP_00766	AEP_RS03870
AEP_00767	 	 
WP_087494175.1	AEP_00767	AEP_RS03875
AEP_00768	 	 
WP_087494176.1	AEP_00768	AEP_RS03880
AEP_00769	 	 
WP_087497172.1	AEP_00769	AEP_RS03885
AEP_00770	 	 
WP_087494177.1	AEP_00770	AEP_RS03890
AEP_00771	 	 
WP_087494178.1	AEP_00771	AEP_RS03895
AEP_00772	 	 
WP_087494179.1	AEP_00772	AEP_RS03900
AEP_00773	 	 
WP_087494180.1	AEP_00773	AEP_RS03905
AEP_00774	 	 
WP_087494181.1	AEP_00774	AEP_RS03910
AEP_00775	 	 
WP_087494182.1	AEP_00775	AEP_RS03915
AEP_00776	 	 
WP_087494183.1	AEP_00776	AEP_RS03920
AEP_00777	 	 
WP_087494184.1	AEP_00777	AEP_RS03925
AEP_00778	 	 
WP_087494185.1	AEP_00778	AEP_RS03930
AEP_00779	 	 
WP_087494186.1	AEP_00779	AEP_RS03935
AEP_00780	 	 
WP_029708819.1	AEP_00780	AEP_RS03940
AEP_00781	 	 
WP_257789658.1	AEP_00781	AEP_RS03945
AEP_00782	 	 
WP_087494188.1	AEP_00782	AEP_RS03950
AEP_00783	 	 
WP_087494189.1	AEP_00783	AEP_RS03955
AEP_00784	 	 
WP_087494190.1	AEP_00784	AEP_RS03960
AEP_00785	 	 
WP_087497173.1	AEP_00785	AEP_RS03965
AEP_00786	 	 
WP_232459919.1	AEP_00786	AEP_RS03970
AEP_00788	 	 
WP_087494192.1	AEP_00788	AEP_RS03975
AEP_00789	 	 
WP_087494193.1	AEP_00789	AEP_RS03980
AEP_00790	 	 
WP_087494194.1	AEP_00790	AEP_RS03985
AEP_00791	 	 
WP_087494195.1	AEP_00791	AEP_RS03990
AEP_00792	 	 
WP_087494196.1	AEP_00792	AEP_RS03995
AEP_00793	 	 
WP_087494197.1	AEP_00793	AEP_RS04000
AEP_00794	 	 
WP_087494198.1	AEP_00794	AEP_RS04005
AEP_00795	 	 
WP_087494199.1	AEP_00795	AEP_RS04010
AEP_00796	 	 
