protein_id	old_locus_tag	locus_tag
WP_087495562.1	AEP_02368	AEP_RS11810
WP_157673153.1	AEP_02370	AEP_RS11820
WP_157673154.1	AEP_02372	AEP_RS11830
WP_087495567.1	AEP_02373	AEP_RS11835
WP_232459817.1	AEP_02374	AEP_RS11840
WP_087495568.1	AEP_02375	AEP_RS11845
WP_087495569.1	AEP_02376	AEP_RS11850
WP_087495570.1	AEP_02377	AEP_RS11855
WP_087495571.1	AEP_02378	AEP_RS11860
WP_087495572.1	AEP_02379	AEP_RS11865
WP_087497305.1	AEP_02380	AEP_RS11870
WP_087495573.1	AEP_02381	AEP_RS11875
WP_087495574.1	AEP_02382	AEP_RS11880
WP_087495575.1	AEP_02383	AEP_RS11885
WP_198301815.1	AEP_02384	AEP_RS20875
WP_087497306.1	AEP_02385	AEP_RS11890
WP_087495576.1	AEP_02386	AEP_RS11895
WP_157673155.1	AEP_02387	AEP_RS11900
WP_087495578.1	AEP_02388	AEP_RS11905
WP_087495579.1	AEP_02389	AEP_RS11910
WP_087495580.1	AEP_02390	AEP_RS11915
WP_087495581.1	AEP_02391	AEP_RS11920
WP_087495582.1	AEP_02392	AEP_RS11925
WP_087495583.1	AEP_02393	AEP_RS11930
WP_087495584.1	AEP_02394	AEP_RS11935
WP_087495585.1	AEP_02395	AEP_RS11940
WP_087495586.1	AEP_02396	AEP_RS11945
WP_087495587.1	AEP_02397	AEP_RS11950
WP_087495588.1	AEP_02398	AEP_RS11955
WP_232459818.1	AEP_02399	AEP_RS11960
WP_087495589.1	AEP_02400	AEP_RS11965
WP_087497308.1	AEP_02401	AEP_RS11970
WP_087495590.1	AEP_02402	AEP_RS11975
WP_087497309.1	AEP_02403	AEP_RS11980
WP_087495591.1	AEP_02404	AEP_RS11985
WP_157673156.1	AEP_02405	AEP_RS20725
WP_087495592.1	AEP_02406	AEP_RS11990
WP_087497310.1	AEP_02407	AEP_RS11995
WP_157673157.1	AEP_02408	AEP_RS12000
WP_087495594.1	AEP_02409	AEP_RS12005
WP_087495595.1	AEP_02410	AEP_RS12010
WP_087495596.1	AEP_02411	AEP_RS12015
WP_087495597.1	AEP_02412	AEP_RS12020
WP_087495598.1	AEP_02413	AEP_RS12025
WP_087495599.1	AEP_02414	AEP_RS12030
WP_087495600.1	AEP_02415	AEP_RS12035
WP_087497311.1	AEP_02416	AEP_RS12040
WP_198301816.1	AEP_02417	AEP_RS12045
WP_087495601.1	AEP_02418	AEP_RS12050
WP_087495602.1	AEP_02419	AEP_RS12055
WP_087495603.1	AEP_02420	AEP_RS12060
WP_087495604.1	AEP_02421	AEP_RS12065
WP_087495605.1	AEP_02422	AEP_RS12070
WP_198301817.1	AEP_02423	AEP_RS12075
WP_087495606.1	AEP_02424	AEP_RS12080
WP_087495607.1	AEP_02425	AEP_RS12085
WP_087495608.1	AEP_02426	AEP_RS12090
WP_087495609.1	AEP_02427	AEP_RS12095
WP_087495610.1	AEP_02428	AEP_RS12100
WP_087495611.1	AEP_02429	AEP_RS12105
WP_087495612.1	AEP_02430	AEP_RS12110
WP_087495613.1	AEP_02431	AEP_RS12115
WP_157673158.1	AEP_02432	AEP_RS12120
WP_087495615.1	AEP_02433	AEP_RS12125
WP_087495616.1	AEP_02434	AEP_RS12130
WP_087495617.1	AEP_02435	AEP_RS12135
WP_087497314.1	AEP_02436	AEP_RS12140
WP_087495618.1	AEP_02437	AEP_RS12145
WP_087495619.1	AEP_02438	AEP_RS12150
WP_087495620.1	AEP_02439	AEP_RS12155
WP_087495621.1	AEP_02440	AEP_RS12160
WP_087495622.1	AEP_02441	AEP_RS12165
WP_232459819.1	AEP_02442	AEP_RS12170
WP_087495623.1	AEP_02443	AEP_RS12175
WP_087497316.1	AEP_02444	AEP_RS12180
WP_087495624.1	AEP_02445	AEP_RS12185
WP_087495625.1	AEP_02446	AEP_RS12190
WP_087495626.1	AEP_02447	AEP_RS12195
WP_087495627.1	AEP_02448	AEP_RS12200
WP_087495628.1	AEP_02449	AEP_RS12205
WP_087495629.1	AEP_02450	AEP_RS12210
WP_087495630.1	AEP_02451	AEP_RS12215
WP_087495631.1	AEP_02452	AEP_RS12220
WP_198301819.1	AEP_02453	AEP_RS12225
WP_087495632.1	AEP_02454	AEP_RS12230
WP_087495633.1	AEP_02455	AEP_RS12235
WP_157673159.1	AEP_02456	AEP_RS20730
WP_087495635.1	AEP_02457	AEP_RS12245
WP_087495636.1	AEP_02458	AEP_RS12250
WP_087495637.1	AEP_02459	AEP_RS12255
WP_087495638.1	AEP_02460	AEP_RS12260
WP_087495639.1	AEP_02461	AEP_RS12265
WP_087497318.1	AEP_02462	AEP_RS12270
WP_087495640.1	AEP_02463	AEP_RS12275
WP_087495642.1	AEP_02465	AEP_RS12285
WP_087495643.1	AEP_02466	AEP_RS12290
WP_232459820.1	AEP_02467	AEP_RS12295
WP_087495644.1	AEP_02468	AEP_RS12300
WP_087495645.1	AEP_02469	AEP_RS12305
WP_087495646.1	AEP_02470	AEP_RS12310
WP_087495647.1	AEP_02471	AEP_RS12315
WP_087495648.1	AEP_02472	AEP_RS12320
WP_087495649.1	AEP_02473	AEP_RS12325
WP_087495650.1	AEP_02474	AEP_RS12330
WP_087495651.1	AEP_02475	AEP_RS12335
WP_087495652.1	AEP_02476	AEP_RS12340
WP_198301820.1	AEP_02477	AEP_RS12345
WP_087495654.1	AEP_02478	AEP_RS12350
WP_087495655.1	AEP_02479	AEP_RS12355
WP_087495656.1	AEP_02480	AEP_RS12360
WP_087495657.1	AEP_02481	AEP_RS12365
WP_087495658.1	AEP_02482	AEP_RS12370
WP_087495659.1	AEP_02483	AEP_RS12375
WP_087495660.1	AEP_02484	AEP_RS12380
WP_087495661.1	AEP_02485	AEP_RS12385
WP_087495662.1	AEP_02486	AEP_RS12390
WP_087495663.1	AEP_02487	AEP_RS12395
WP_157673160.1	AEP_02488	AEP_RS12400
WP_087497320.1	AEP_02489	AEP_RS12405
WP_087495665.1	AEP_02490	AEP_RS12410
WP_087495666.1	AEP_02492	AEP_RS12420
WP_087495668.1	AEP_02494	AEP_RS12430
WP_087495669.1	AEP_02495	AEP_RS12435
WP_087495670.1	AEP_02496	AEP_RS12440
WP_087495671.1	AEP_02497	AEP_RS12445
WP_087495672.1	AEP_02498	AEP_RS12450
WP_087495673.1	AEP_02499	AEP_RS12455
WP_087495674.1	AEP_02500	AEP_RS12460
WP_198301821.1	AEP_02501	AEP_RS12465
WP_198301822.1	AEP_02502	AEP_RS12470
WP_232459821.1	AEP_02503	AEP_RS12475
WP_157673161.1	AEP_02504	AEP_RS12480
WP_087495678.1	AEP_02505	AEP_RS12485
WP_087497322.1	AEP_02506	AEP_RS12490
WP_157673162.1	AEP_02507	AEP_RS12495
WP_087495679.1	AEP_02508	AEP_RS12500
WP_087495680.1	AEP_02509	AEP_RS12505
WP_087495681.1	AEP_02510	AEP_RS12510
WP_087495682.1	AEP_02511	AEP_RS12515
WP_087495683.1	AEP_02512	AEP_RS12520
WP_087495684.1	AEP_02513	AEP_RS12525
WP_232459822.1	AEP_02514	AEP_RS12530
WP_087495685.1	AEP_02515	AEP_RS12535
WP_087495686.1	AEP_02516	AEP_RS12540
WP_087495687.1	AEP_02517	AEP_RS12545
WP_087495688.1	AEP_02518	AEP_RS12550
WP_087495689.1	AEP_02519	AEP_RS12555
WP_232459823.1	AEP_02520	AEP_RS12560
WP_087495690.1	AEP_02521	AEP_RS12565
WP_198301962.1	AEP_02522	AEP_RS12570
WP_087495691.1	AEP_02523	AEP_RS12575
WP_232459824.1	AEP_02524	AEP_RS12580
WP_087495692.1	AEP_02525	AEP_RS12585
WP_087495693.1	AEP_02526	AEP_RS12590
WP_087495694.1	AEP_02527	AEP_RS12595
WP_087495695.1	AEP_02528	AEP_RS12600
WP_087497327.1	AEP_02530	AEP_RS12610
WP_087495697.1	AEP_02531	AEP_RS12615
WP_087495698.1	AEP_02532	AEP_RS12620
WP_087495699.1	AEP_02533	AEP_RS12625
WP_087495700.1	AEP_02534	AEP_RS12630
WP_087495701.1	AEP_02535	AEP_RS12635
WP_087495702.1	AEP_02536	AEP_RS12640
WP_087497328.1	AEP_02537	AEP_RS12645
WP_087495703.1	AEP_02538	AEP_RS12650
WP_087495704.1	AEP_02539	AEP_RS12655
WP_087495705.1	AEP_02540	AEP_RS12660
WP_087495706.1	AEP_02541	AEP_RS12665
WP_087495707.1	AEP_02542	AEP_RS12670
WP_087495709.1	AEP_02544	AEP_RS12680
WP_087495710.1	AEP_02545	AEP_RS12685
WP_087495711.1	AEP_02546	AEP_RS12690
WP_087495712.1	AEP_02547	AEP_RS12695
WP_198301823.1	AEP_02548	AEP_RS12700
WP_087495714.1	AEP_02549	AEP_RS12705
WP_087495715.1	AEP_02550	AEP_RS12710
WP_087495716.1	AEP_02551	AEP_RS12715
WP_087495717.1	AEP_02552	AEP_RS12720
WP_087495718.1	AEP_02553	AEP_RS12725
WP_087495719.1	AEP_02554	AEP_RS12730
WP_087495720.1	AEP_02555	AEP_RS12735
WP_087495721.1	AEP_02556	AEP_RS12740
WP_087495722.1	AEP_02557	AEP_RS12745
WP_087495724.1	AEP_02559	AEP_RS12755
WP_087495725.1	AEP_02560	AEP_RS12760
WP_087495726.1	AEP_02561	AEP_RS12765
WP_232460010.1	AEP_02562	AEP_RS12770
WP_087495728.1	AEP_02563	AEP_RS12775
WP_087495729.1	AEP_02564	AEP_RS12780
WP_087495730.1	AEP_02565	AEP_RS12785
WP_087495731.1	AEP_02566	AEP_RS12790
WP_087495732.1	AEP_02567	AEP_RS12795
WP_087495733.1	AEP_02568	AEP_RS12800
WP_087495734.1	AEP_02571	AEP_RS12815
WP_087495735.1	AEP_02572	AEP_RS12820
WP_087495736.1	AEP_02573	AEP_RS12825
WP_087495737.1	AEP_02574	AEP_RS12830
WP_087495738.1	AEP_02575	AEP_RS12835
WP_087495739.1	AEP_02576	AEP_RS12840
WP_087495740.1	AEP_02577	AEP_RS12845
WP_087495741.1	AEP_02578	AEP_RS12850
WP_087495743.1	AEP_02580	AEP_RS12860
WP_087495744.1	AEP_02581	AEP_RS12865
WP_087495745.1	AEP_02582	AEP_RS12870
WP_087495746.1	AEP_02583	AEP_RS12875
WP_087495747.1	AEP_02584	AEP_RS12880
WP_087495748.1	AEP_02585	AEP_RS12885
WP_087495749.1	AEP_02586	AEP_RS12890
WP_087495750.1	AEP_02587	AEP_RS12895
WP_087495751.1	AEP_02588	AEP_RS12900
WP_087495752.1	AEP_02589	AEP_RS12905
WP_087495753.1	AEP_02590	AEP_RS12910
WP_087495754.1	AEP_02591	AEP_RS12915
WP_087495755.1	AEP_02592	AEP_RS12920
WP_087495756.1	AEP_02593	AEP_RS12925
WP_087495757.1	AEP_02594	AEP_RS12930
WP_087495758.1	AEP_02595	AEP_RS12935
WP_157673164.1	AEP_02596	AEP_RS12940
WP_157673165.1	AEP_02598	AEP_RS12950
WP_157673166.1	AEP_02599	AEP_RS12955
WP_157673167.1	AEP_02600	AEP_RS12960
WP_087495764.1	AEP_02602	AEP_RS12965
WP_087495765.1	AEP_02603	AEP_RS12970
WP_087495766.1	AEP_02604	AEP_RS12975
WP_157673168.1	AEP_02605	AEP_RS12980
WP_157673169.1	AEP_02606	AEP_RS12985
WP_087495769.1	AEP_02607	AEP_RS12990
WP_087495770.1	AEP_02608	AEP_RS12995
WP_087495771.1	AEP_02609	AEP_RS13000
WP_087495772.1	AEP_02611	AEP_RS13005
WP_087495773.1	AEP_02612	AEP_RS13010
WP_087495774.1	AEP_02613	AEP_RS13015
WP_087495775.1	AEP_02614	AEP_RS13020
WP_087495776.1	AEP_02615	AEP_RS13025
WP_087495777.1	AEP_02616	AEP_RS13030
WP_087495778.1	AEP_02617	AEP_RS13035
WP_087495779.1	AEP_02618	AEP_RS13040
WP_087495780.1	AEP_02619	AEP_RS13045
WP_087495781.1	AEP_02620	AEP_RS13050
WP_157673170.1	AEP_02621	AEP_RS13055
WP_087495782.1	AEP_02622	AEP_RS13060
WP_232460012.1	AEP_02623	AEP_RS13065
WP_087495784.1	AEP_02624	AEP_RS13070
WP_232460013.1	AEP_02625	AEP_RS13075
WP_087495786.1	AEP_02626	AEP_RS13080
WP_157673249.1	AEP_02627	AEP_RS13085
WP_157673171.1	AEP_02628	AEP_RS13090
WP_087497330.1	AEP_02629	AEP_RS13095
WP_087495789.1	AEP_02630	AEP_RS13100
WP_087495791.1	AEP_02631	AEP_RS13110
WP_087495792.1	AEP_02632	AEP_RS13115
WP_087495793.1	AEP_02633	AEP_RS13120
WP_087495794.1	AEP_02634	AEP_RS13125
WP_232459826.1	AEP_02635	AEP_RS13130
WP_087495796.1	AEP_02636	AEP_RS13135
WP_087495797.1	AEP_02637	AEP_RS13140
WP_087495798.1	AEP_02639	AEP_RS13145
WP_087495799.1	AEP_02640	AEP_RS13150
WP_087495801.1	AEP_02642	AEP_RS13160
WP_087495802.1	AEP_02643	AEP_RS13165
WP_087495803.1	AEP_02644	AEP_RS13170
WP_087497331.1	AEP_02645	AEP_RS13175
WP_157673172.1	AEP_02647	AEP_RS13190
WP_157673174.1	AEP_02649	AEP_RS20735
WP_087495807.1	AEP_02650	AEP_RS13200
WP_087495808.1	AEP_02651	AEP_RS13205
WP_087495809.1	AEP_02652	AEP_RS13210
WP_087495810.1	AEP_02653	AEP_RS13215
WP_087495811.1	AEP_02654	AEP_RS13220
WP_006299042.1	AEP_02655	AEP_RS13225
WP_087495813.1	AEP_02657	AEP_RS13235
WP_087495814.1	AEP_02658	AEP_RS13240
WP_087495815.1	AEP_02659	AEP_RS13245
WP_087495816.1	AEP_02660	AEP_RS13250
WP_087495817.1	AEP_02661	AEP_RS13255
WP_087495818.1	AEP_02662	AEP_RS13260
WP_087495819.1	AEP_02663	AEP_RS13265
WP_087495820.1	AEP_02664	AEP_RS13270
WP_087497333.1	AEP_02665	AEP_RS13275
WP_087495821.1	AEP_02666	AEP_RS13280
WP_087495822.1	AEP_02667	AEP_RS21230
WP_087495823.1	AEP_02668	AEP_RS13290
WP_087495824.1	AEP_02669	AEP_RS13295
WP_087495825.1	AEP_02670	AEP_RS13300
WP_087495826.1	AEP_02671	AEP_RS13305
WP_087495827.1	AEP_02672	AEP_RS13310
WP_087495828.1	AEP_02673	AEP_RS13315
WP_087495829.1	AEP_02674	AEP_RS13320
WP_087497334.1	AEP_02675	AEP_RS13325
WP_087495830.1	AEP_02676	AEP_RS13330
WP_198301824.1	AEP_02677	AEP_RS13335
WP_087495831.1	AEP_02678	AEP_RS13340
WP_198301825.1	AEP_02679	AEP_RS13345
WP_087495833.1	AEP_02680	AEP_RS13350
WP_087495834.1	AEP_02681	AEP_RS13355
WP_087495835.1	AEP_02682	AEP_RS13360
WP_087495836.1	AEP_02683	AEP_RS13365
WP_087495837.1	AEP_02684	AEP_RS13370
WP_087495838.1	AEP_02685	AEP_RS13375
WP_087495839.1	AEP_02686	AEP_RS13380
WP_087495840.1	AEP_02687	AEP_RS13385
WP_087495841.1	AEP_02688	AEP_RS13390
WP_232460016.1	AEP_02689	AEP_RS13395
WP_087495843.1	AEP_02690	AEP_RS13400
WP_087495844.1	AEP_02691	AEP_RS13405
WP_087495845.1	AEP_02692	AEP_RS13410
WP_087495846.1	AEP_02693	AEP_RS13415
WP_198301826.1	AEP_02694	AEP_RS13420
WP_087495848.1	AEP_02695	AEP_RS13425
WP_087495849.1	AEP_02696	AEP_RS13430
WP_087495850.1	AEP_02697	AEP_RS13435
WP_087495851.1	AEP_02698	AEP_RS13440
WP_087495852.1	AEP_02699	AEP_RS13445
WP_087495853.1	AEP_02700	AEP_RS13450
WP_232459828.1	AEP_02701	AEP_RS13455
WP_232459829.1	AEP_02702	AEP_RS13460
WP_087497336.1	AEP_02703	AEP_RS13465
WP_087495856.1	AEP_02704	AEP_RS13470
WP_087495857.1	AEP_02705	AEP_RS13475
WP_087495858.1	AEP_02706	AEP_RS13480
WP_087495859.1	AEP_02707	AEP_RS13485
WP_087495860.1	AEP_02708	AEP_RS13490
WP_087495861.1	AEP_02709	AEP_RS13495
WP_087495862.1	AEP_02710	AEP_RS13500
WP_198301827.1	AEP_02711	AEP_RS13505
WP_087495864.1	AEP_02712	AEP_RS13510
WP_087495865.1	AEP_02713	AEP_RS13515
WP_087497337.1	AEP_02714	AEP_RS13520
WP_232459830.1	AEP_02715	AEP_RS13525
WP_087495866.1	AEP_02716	AEP_RS13530
WP_087495867.1	AEP_02717	AEP_RS13535
WP_087495868.1	AEP_02718	AEP_RS13540
WP_157673175.1	AEP_02719	AEP_RS13545
WP_087495870.1	AEP_02721	AEP_RS13550
WP_087495871.1	AEP_02722	AEP_RS13555
WP_157673176.1	AEP_02723	AEP_RS13560
WP_087497339.1	AEP_02724	AEP_RS13565
WP_087495873.1	AEP_02725	AEP_RS13570
WP_087495874.1	AEP_02726	AEP_RS13575
WP_087495875.1	AEP_02727	AEP_RS13580
WP_087495876.1	AEP_02728	AEP_RS13585
WP_087495877.1	AEP_02729	AEP_RS13590
WP_087495878.1	AEP_02730	AEP_RS13595
WP_087495879.1	AEP_02731	AEP_RS13600
WP_087495880.1	AEP_02732	AEP_RS13605
WP_087495881.1	AEP_02733	AEP_RS13610
WP_087495882.1	AEP_02734	AEP_RS13615
WP_087495883.1	AEP_02735	AEP_RS13620
WP_198301828.1	AEP_02736	AEP_RS13625
WP_087495885.1	AEP_02737	AEP_RS13630
WP_087495886.1	AEP_02738	AEP_RS13635
WP_087495887.1	AEP_02739	AEP_RS13640
WP_087497340.1	AEP_02740	AEP_RS13645
WP_232459831.1	AEP_02741	AEP_RS13650
WP_087495889.1	AEP_02742	AEP_RS13655
WP_087495890.1	AEP_02743	AEP_RS13660
WP_087495891.1	AEP_02744	AEP_RS13665
WP_087495892.1	AEP_02745	AEP_RS13670
WP_087495893.1	AEP_02746	AEP_RS13675
WP_087495894.1	AEP_02747	AEP_RS13680
WP_087495895.1	AEP_02748	AEP_RS13685
WP_087495896.1	AEP_02749	AEP_RS13690
WP_087495897.1	AEP_02750	AEP_RS13695
WP_087495898.1	AEP_02751	AEP_RS13700
WP_198301829.1	AEP_02752	AEP_RS13705
WP_087495899.1	AEP_02753	AEP_RS13710
WP_087495900.1	AEP_02754	AEP_RS13715
WP_087495901.1	AEP_02755	AEP_RS13720
WP_087495902.1	AEP_02756	AEP_RS13725
WP_087495903.1	AEP_02757	AEP_RS13730
WP_087495904.1	AEP_02758	AEP_RS13735
WP_087495906.1	AEP_02760	AEP_RS13745
WP_087495907.1	AEP_02761	AEP_RS13750
WP_087495908.1	AEP_02762	AEP_RS13755
WP_087495909.1	AEP_02763	AEP_RS13760
WP_087495910.1	AEP_02764	AEP_RS13765
WP_087495911.1	AEP_02765	AEP_RS13770
WP_087495912.1	AEP_02766	AEP_RS13775
WP_087497342.1	AEP_02767	AEP_RS13780
WP_087495913.1	AEP_02768	AEP_RS13785
WP_087495914.1	AEP_02769	AEP_RS13790
WP_087495915.1	AEP_02770	AEP_RS13795
WP_087495916.1	AEP_02771	AEP_RS13800
WP_087495917.1	AEP_02772	AEP_RS13805
WP_087495918.1	AEP_02773	AEP_RS13810
WP_087495919.1	AEP_02774	AEP_RS13815
WP_087495920.1	AEP_02775	AEP_RS13820
WP_087495921.1	AEP_02776	AEP_RS13825
WP_087495922.1	AEP_02777	AEP_RS13830
WP_087495923.1	AEP_02778	AEP_RS13835
WP_087495924.1	AEP_02779	AEP_RS13840
WP_087495925.1	AEP_02780	AEP_RS13845
WP_087495926.1	AEP_02781	AEP_RS13850
WP_087495927.1	AEP_02782	AEP_RS13855
WP_087495928.1	AEP_02783	AEP_RS13860
WP_087495929.1	AEP_02784	AEP_RS13865
WP_087495930.1	AEP_02785	AEP_RS13870
WP_087495931.1	AEP_02787	AEP_RS13875
WP_087495933.1	AEP_02789	AEP_RS13885
WP_232459832.1	AEP_02790	AEP_RS13890
WP_087495935.1	AEP_02791	AEP_RS13895
WP_087495936.1	AEP_02792	AEP_RS13900
WP_087495937.1	AEP_02793	AEP_RS13905
WP_087497343.1	AEP_02794	AEP_RS13910
WP_087497344.1	AEP_02795	AEP_RS13915
WP_087495938.1	AEP_02796	AEP_RS13920
WP_087495939.1	AEP_02797	AEP_RS13925
WP_087495940.1	AEP_02798	AEP_RS13930
WP_087495941.1	AEP_02799	AEP_RS13935
WP_087495942.1	AEP_02800	AEP_RS13940
WP_087495943.1	AEP_02801	AEP_RS13945
WP_087495944.1	AEP_02802	AEP_RS13950
WP_257789654.1	AEP_02803	AEP_RS21235
WP_232460018.1	AEP_02804	AEP_RS13955
WP_087495946.1	AEP_02805	AEP_RS13960
WP_087495947.1	AEP_02806	AEP_RS13965
WP_087495948.1	AEP_02807	AEP_RS13970
WP_087495949.1	AEP_02808	AEP_RS13975
WP_087495950.1	AEP_02809	AEP_RS13980
WP_087495951.1	AEP_02810	AEP_RS13985
WP_087495952.1	AEP_02811	AEP_RS13990
WP_087495953.1	AEP_02812	AEP_RS13995
WP_087495954.1	AEP_02813	AEP_RS14000
WP_087495955.1	AEP_02814	AEP_RS14005
WP_087495956.1	AEP_02815	AEP_RS14010
WP_087497345.1	AEP_02816	AEP_RS14015
WP_087495957.1	AEP_02817	AEP_RS14020
WP_087495958.1	AEP_02818	AEP_RS14025
WP_087495959.1	AEP_02819	AEP_RS14030
WP_087495960.1	AEP_02820	AEP_RS14035
WP_087495961.1	AEP_02821	AEP_RS14040
WP_087497346.1	AEP_02822	AEP_RS14045
WP_087497347.1	AEP_02823	AEP_RS14050
WP_232459833.1	AEP_02824	AEP_RS14055
WP_087497348.1	AEP_02825	AEP_RS14060
WP_087497349.1	AEP_02826	AEP_RS14065
WP_087495963.1	AEP_02827	AEP_RS14070
WP_087495964.1	AEP_02828	AEP_RS14075
WP_087497350.1	AEP_02829	AEP_RS14080
WP_087495965.1	AEP_02830	AEP_RS14085
WP_087495966.1	AEP_02831	AEP_RS14090
WP_087495967.1	AEP_02832	AEP_RS14095
WP_157673177.1	AEP_02833	AEP_RS20740
WP_087495969.1	AEP_02834	AEP_RS14105
WP_087495970.1	AEP_02835	AEP_RS14110
WP_087495971.1	AEP_02836	AEP_RS14115
WP_087495972.1	AEP_02837	AEP_RS14120
WP_087495973.1	AEP_02838	AEP_RS14125
WP_087495974.1	AEP_02839	AEP_RS14130
WP_087495975.1	AEP_02840	AEP_RS14135
WP_087495976.1	AEP_02841	AEP_RS14140
WP_087495977.1	AEP_02842	AEP_RS14145
WP_198301831.1	AEP_02843	AEP_RS14150
WP_087495978.1	AEP_02844	AEP_RS14155
WP_087495979.1	AEP_02845	AEP_RS14160
WP_087495980.1	AEP_02846	AEP_RS14165
WP_087495981.1	AEP_02847	AEP_RS14170
WP_087495982.1	AEP_02848	AEP_RS14175
WP_087495983.1	AEP_02849	AEP_RS14180
WP_087495984.1	AEP_02850	AEP_RS14185
WP_087495985.1	AEP_02851	AEP_RS14190
WP_087495986.1	AEP_02852	AEP_RS14195
WP_087495987.1	AEP_02853	AEP_RS14200
WP_087495988.1	AEP_02854	AEP_RS14205
WP_232460019.1	AEP_02855	AEP_RS14210
WP_087495990.1	AEP_02856	AEP_RS14215
WP_087495991.1	AEP_02857	AEP_RS14220
WP_198301832.1	AEP_02858	AEP_RS14225
WP_232459834.1	AEP_02859	AEP_RS14230
WP_232459835.1	AEP_02860	AEP_RS14235
WP_087495995.1	AEP_02861	AEP_RS14240
WP_157673178.1	AEP_02862	AEP_RS14245
WP_198301833.1	AEP_02863	AEP_RS14250
WP_087495997.1	AEP_02864	AEP_RS14255
WP_087495998.1	AEP_02865	AEP_RS14260
WP_087495999.1	AEP_02866	AEP_RS14265
WP_087496000.1	AEP_02867	AEP_RS14270
WP_087496001.1	AEP_02868	AEP_RS14275
WP_087496002.1	AEP_02869	AEP_RS14280
WP_087496003.1	AEP_02870	AEP_RS14285
WP_087496004.1	AEP_02871	AEP_RS14290
WP_087496005.1	AEP_02872	AEP_RS14295
WP_087496006.1	AEP_02873	AEP_RS14300
WP_087496007.1	AEP_02874	AEP_RS14305
WP_087496008.1	AEP_02875	AEP_RS14310
WP_087496009.1	AEP_02876	AEP_RS14315
WP_087496010.1	AEP_02877	AEP_RS14320
WP_087497353.1	AEP_02878	AEP_RS14325
WP_232459836.1	AEP_02879	AEP_RS14330
WP_087497354.1	AEP_02880	AEP_RS14335
WP_087496012.1	AEP_02881	AEP_RS14340
WP_087496013.1	AEP_02882	AEP_RS14345
WP_087496014.1	AEP_02883	AEP_RS14350
WP_087496015.1	AEP_02884	AEP_RS14355
WP_087496016.1	AEP_02885	AEP_RS14360
WP_087496017.1	AEP_02886	AEP_RS14365
WP_087496018.1	AEP_02887	AEP_RS14370
WP_087496019.1	AEP_02888	AEP_RS14375
WP_087496020.1	AEP_02889	AEP_RS14380
WP_087496021.1	AEP_02890	AEP_RS14385
WP_087496022.1	AEP_02891	AEP_RS14390
WP_087496023.1	AEP_02892	AEP_RS14395
WP_087496024.1	AEP_02893	AEP_RS14400
WP_087496025.1	AEP_02894	AEP_RS14405
WP_087497355.1	AEP_02895	AEP_RS14410
WP_087496026.1	AEP_02896	AEP_RS14415
WP_087496027.1	AEP_02897	AEP_RS14420
WP_087496028.1	AEP_02898	AEP_RS14425
WP_087496029.1	AEP_02899	AEP_RS14430
WP_157673179.1	AEP_02900	AEP_RS14435
WP_087496031.1	AEP_02901	AEP_RS14440
WP_087497356.1	AEP_02902	AEP_RS14445
WP_087496032.1	AEP_02903	AEP_RS14450
WP_087497357.1	AEP_02904	AEP_RS14455
WP_157673180.1	AEP_02905	AEP_RS14460
WP_087497358.1	AEP_02906	AEP_RS14465
WP_087496034.1	AEP_02907	AEP_RS14470
WP_087496035.1	AEP_02908	AEP_RS14475
WP_087496036.1	AEP_02909	AEP_RS14480
WP_087496037.1	AEP_02910	AEP_RS14485
WP_087496038.1	AEP_02911	AEP_RS14490
WP_087496039.1	AEP_02912	AEP_RS14495
WP_087496040.1	AEP_02913	AEP_RS14500
WP_087496041.1	AEP_02914	AEP_RS14505
WP_087496042.1	AEP_02915	AEP_RS14510
WP_087496043.1	AEP_02916	AEP_RS14515
WP_198301834.1	AEP_02917	AEP_RS14520
WP_087496045.1	AEP_02918	AEP_RS14525
WP_087496046.1	AEP_02919	AEP_RS14530
WP_087496048.1	AEP_02920	AEP_RS14540
WP_087496049.1	AEP_02921	AEP_RS14545
WP_198301835.1	AEP_02922	AEP_RS14550
WP_087497360.1	AEP_02923	AEP_RS14555
WP_087496050.1	AEP_02924	AEP_RS14560
WP_087496051.1	AEP_02925	AEP_RS14565
WP_087496052.1	AEP_02926	AEP_RS14570
WP_232459837.1	AEP_02927	AEP_RS14575
WP_087497361.1	AEP_02928	AEP_RS14580
WP_087496054.1	AEP_02929	AEP_RS14585
WP_087496055.1	AEP_02930	AEP_RS14590
WP_087496056.1	AEP_02931	AEP_RS14595
WP_087496057.1	AEP_02932	AEP_RS14600
WP_087496058.1	AEP_02933	AEP_RS14605
WP_087496059.1	AEP_02934	AEP_RS14610
WP_087497362.1	AEP_02935	AEP_RS14615
WP_087496060.1	AEP_02936	AEP_RS14620
WP_087496061.1	AEP_02937	AEP_RS14625
WP_087496062.1	AEP_02938	AEP_RS14630
WP_087496063.1	AEP_02939	AEP_RS14635
WP_007861702.1	AEP_02940	AEP_RS14640
WP_087496064.1	AEP_02941	AEP_RS14645
WP_087496065.1	AEP_02942	AEP_RS14650
WP_087496066.1	AEP_02943	AEP_RS14655
WP_087496067.1	AEP_02944	AEP_RS14660
WP_087496068.1	AEP_02945	AEP_RS14665
WP_087496069.1	AEP_02946	AEP_RS14670
WP_087496070.1	AEP_02947	AEP_RS14675
WP_087496071.1	AEP_02948	AEP_RS14680
WP_087497363.1	AEP_02949	AEP_RS14685
